mention_id,source_entry_id,source_entry_type,name_raw,name_key,role,person_entry_id,resolution,n_candidates,page,page_url,evidence
M000967,L1912-02610,organisation,Félix,FELIX,vice_president,,unmatched,0,414,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f438.item,"Félix,'v.-prés."
M000968,L1912-02610,organisation,Bazerque,BAZERQUE,secretary,,unmatched,0,414,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f438.item,"Bazerque, secr."
M000969,L1912-00005,place,Averso,AVERSO,property_owner,L1912-00192,resolved,1,1,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f25.item,"Averso, Delsol, Solanet, Watrin"
M000970,L1912-00005,place,Delsol,DELSOL,property_owner,,unmatched,0,1,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f25.item,"Averso, Delsol, Solanet, Watrin"
M000971,L1912-00005,place,Solanet,SOLANET,property_owner,,unmatched,0,1,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f25.item,"Averso, Delsol, Solanet, Watrin"
M000972,L1912-00005,place,Watrin,WATRIN,property_owner,L1912-02685,resolved,1,1,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f25.item,"Averso, Delsol, Solanet, Watrin"
M000973,L1912-00009,place,Bouyou,BOUYOU,property_owner,,unmatched,0,1,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f25.item,"Bouyou, Jouaffre-, de Montgolfier"
M000974,L1912-00009,place,Jouaffre,JOUAFFRE,property_owner,,unmatched,0,1,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f25.item,"Bouyou, Jouaffre-, de Montgolfier"
M000975,L1912-00009,place,Montgolfier,MONTGOLFIER,property_owner,,unmatched,0,1,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f25.item,"Bouyou, Jouaffre-, de Montgolfier"
M000976,L1912-00054,place,Bazignan,BAZIGNAN,property_owner,,unmatched,0,6,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f30.item,"MM. de Bazignan, Boissonnas, Wartelle"
M000977,L1912-00054,place,Boissonnas,BOISSONNAS,property_owner,,unmatched,0,6,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f30.item,"MM. de Bazignan, Boissonnas, Wartelle"
M000978,L1912-00054,place,Wartelle,WARTELLE,property_owner,L1912-02682,resolved,1,6,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f30.item,"MM. de Bazignan, Boissonnas, Wartelle"
M000979,L1912-00203,place,Dulilli,DULILLI,property_owner,,unmatched,0,45,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f69.item,"capitaine Dulilli, Lunardelh, Bournat, etc"
M000980,L1912-00203,place,Lunardelh,LUNARDELH,property_owner,,unmatched,0,45,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f69.item,"capitaine Dulilli, Lunardelh, Bournat, etc"
M000981,L1912-00203,place,Bournat,BOURNAT,property_owner,,unmatched,0,45,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f69.item,"capitaine Dulilli, Lunardelh, Bournat, etc"
M000982,L1912-00284,place,Guillemard,GUILLEMARD,property_owner,L1912-01334,resolved_fuzzy,1,54,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f78.item,"MM. Guillemard,"
M000983,L1912-00289,place,A'i,A I,property_owner,,unmatched,0,54,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f78.item,A'i
M000984,L1912-00303,place,Bourke,BOURKE,property_owner,,unmatched,0,55,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f79.item,Bourke
M000985,L1912-00356,place,Alger,ALGER,property_owner,L1912-00170,resolved_fuzzy,1,63,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f87.item,"MM. Alger, Barôs, Blache, cle la Cassinière, Depert, Doulre, Favart, La Forest-Divonne, Lhuiilier, Alacbuel, cle Morry, Prodel, Rouet de Clermont, Scbarler, Teulère, Vasseur, Valet"
M000986,L1912-00356,place,Barôs,BAROS,property_owner,,ambiguous_fuzzy,2,63,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f87.item,"MM. Alger, Barôs, Blache, cle la Cassinière, Depert, Doulre, Favart, La Forest-Divonne, Lhuiilier, Alacbuel, cle Morry, Prodel, Rouet de Clermont, Scbarler, Teulère, Vasseur, Valet"
M000987,L1912-00356,place,Blache,BLACHE,property_owner,,unmatched,0,63,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f87.item,"MM. Alger, Barôs, Blache, cle la Cassinière, Depert, Doulre, Favart, La Forest-Divonne, Lhuiilier, Alacbuel, cle Morry, Prodel, Rouet de Clermont, Scbarler, Teulère, Vasseur, Valet"
M000988,L1912-00356,place,Depert,DEPERT,property_owner,,unmatched,0,63,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f87.item,"MM. Alger, Barôs, Blache, cle la Cassinière, Depert, Doulre, Favart, La Forest-Divonne, Lhuiilier, Alacbuel, cle Morry, Prodel, Rouet de Clermont, Scbarler, Teulère, Vasseur, Valet"
M000989,L1912-00356,place,Doulre,DOULRE,property_owner,,unmatched,0,63,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f87.item,"MM. Alger, Barôs, Blache, cle la Cassinière, Depert, Doulre, Favart, La Forest-Divonne, Lhuiilier, Alacbuel, cle Morry, Prodel, Rouet de Clermont, Scbarler, Teulère, Vasseur, Valet"
M000990,L1912-00356,place,Favart,FAVART,property_owner,,unmatched,0,63,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f87.item,"MM. Alger, Barôs, Blache, cle la Cassinière, Depert, Doulre, Favart, La Forest-Divonne, Lhuiilier, Alacbuel, cle Morry, Prodel, Rouet de Clermont, Scbarler, Teulère, Vasseur, Valet"
M000991,L1912-00356,place,Forest-Divonne,FOREST DIVONNE,property_owner,,unmatched,0,63,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f87.item,"MM. Alger, Barôs, Blache, cle la Cassinière, Depert, Doulre, Favart, La Forest-Divonne, Lhuiilier, Alacbuel, cle Morry, Prodel, Rouet de Clermont, Scbarler, Teulère, Vasseur, Valet"
M000992,L1912-00356,place,Lhuiilier,LHUIILIER,property_owner,,unmatched,0,63,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f87.item,"MM. Alger, Barôs, Blache, cle la Cassinière, Depert, Doulre, Favart, La Forest-Divonne, Lhuiilier, Alacbuel, cle Morry, Prodel, Rouet de Clermont, Scbarler, Teulère, Vasseur, Valet"
M000993,L1912-00356,place,Alacbuel,ALACBUEL,property_owner,,unmatched,0,63,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f87.item,"MM. Alger, Barôs, Blache, cle la Cassinière, Depert, Doulre, Favart, La Forest-Divonne, Lhuiilier, Alacbuel, cle Morry, Prodel, Rouet de Clermont, Scbarler, Teulère, Vasseur, Valet"
M000994,L1912-00356,place,Prodel,PRODEL,property_owner,,unmatched,0,63,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f87.item,"MM. Alger, Barôs, Blache, cle la Cassinière, Depert, Doulre, Favart, La Forest-Divonne, Lhuiilier, Alacbuel, cle Morry, Prodel, Rouet de Clermont, Scbarler, Teulère, Vasseur, Valet"
M000995,L1912-00356,place,Rouet,ROUET,property_owner,,unmatched,0,63,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f87.item,"MM. Alger, Barôs, Blache, cle la Cassinière, Depert, Doulre, Favart, La Forest-Divonne, Lhuiilier, Alacbuel, cle Morry, Prodel, Rouet de Clermont, Scbarler, Teulère, Vasseur, Valet"
M000996,L1912-00356,place,Scbarler,SCBARLER,property_owner,,unmatched,0,63,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f87.item,"MM. Alger, Barôs, Blache, cle la Cassinière, Depert, Doulre, Favart, La Forest-Divonne, Lhuiilier, Alacbuel, cle Morry, Prodel, Rouet de Clermont, Scbarler, Teulère, Vasseur, Valet"
M000997,L1912-00356,place,Teulère,TEULERE,property_owner,L1912-02547,resolved_fuzzy,1,63,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f87.item,"MM. Alger, Barôs, Blache, cle la Cassinière, Depert, Doulre, Favart, La Forest-Divonne, Lhuiilier, Alacbuel, cle Morry, Prodel, Rouet de Clermont, Scbarler, Teulère, Vasseur, Valet"
M000998,L1912-00356,place,Vasseur,VASSEUR,property_owner,,unmatched,0,63,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f87.item,"MM. Alger, Barôs, Blache, cle la Cassinière, Depert, Doulre, Favart, La Forest-Divonne, Lhuiilier, Alacbuel, cle Morry, Prodel, Rouet de Clermont, Scbarler, Teulère, Vasseur, Valet"
M000999,L1912-00356,place,Valet,VALET,property_owner,L1912-01681,resolved_fuzzy,1,63,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f87.item,"MM. Alger, Barôs, Blache, cle la Cassinière, Depert, Doulre, Favart, La Forest-Divonne, Lhuiilier, Alacbuel, cle Morry, Prodel, Rouet de Clermont, Scbarler, Teulère, Vasseur, Valet"
M001000,L1912-00394,place,Chenavard,CHENAVARD,property_owner,,unmatched,0,68,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f92.item,Chenavard
M001001,L1912-00395,place,Dumont,DUMONT,property_owner,,ambiguous,2,69,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f93.item,"MM. Dumont, Gerz et Gnecco"
M001002,L1912-00395,place,Gerz,GERZ,property_owner,,unmatched,0,69,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f93.item,"MM. Dumont, Gerz et Gnecco"
M001003,L1912-00395,place,Gnecco,GNECCO,property_owner,,unmatched,0,69,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f93.item,"MM. Dumont, Gerz et Gnecco"
M001004,L1912-00396,place,Reveyron,REVEYRON,property_owner,,unmatched,0,69,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f93.item,M. Reveyron
M001005,L1912-00399,place,Trouillet,TROUILLET,property_owner,L1912-02600,resolved,1,69,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f93.item,M. Trouillet el «La Colonisation franco-tunisienne»
M001006,L1912-00440,place,Bou-Remacla,BOU REMACLA,property_owner,,unmatched,0,73,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f97.item,"achetée par le Domaine aux Habous et divisée en trois lols:l"" lot, Bou-Remacla (120 hect"
M001007,L1912-00590,place,Lagrenôe,LAGRENOE,property_owner,,unmatched,0,105,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f129.item,"M"""" Lagrenôe, 2"
M001008,L1912-00622,place,Duchapt,DUCHAPT,property_owner,,unmatched,0,112,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f136.item,"MM. Duchapt, de Torez, Tempach, Mudry, etc"
M001009,L1912-00622,place,Torez,TOREZ,property_owner,,unmatched,0,112,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f136.item,"MM. Duchapt, de Torez, Tempach, Mudry, etc"
M001010,L1912-00622,place,Tempach,TEMPACH,property_owner,,unmatched,0,112,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f136.item,"MM. Duchapt, de Torez, Tempach, Mudry, etc"
M001011,L1912-00622,place,Mudry,MUDRY,property_owner,,unmatched,0,112,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f136.item,"MM. Duchapt, de Torez, Tempach, Mudry, etc"
M001012,L1912-00649,place,Dumont,DUMONT,property_owner,,ambiguous,2,115,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f139.item,"MM. Dumont, 30 hect"
M001013,L1912-00784,place,Tesi,TESI,property_owner,,unmatched,0,147,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f171.item,MM. Tesi frères
M001014,L1912-00805,place,Martel,MARTEL,property_owner,L1912-01702,resolved,1,150,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f174.item,M. Martel
M001015,L1912-00861,place,Lagrenée,LAGRENEE,property_owner,,unmatched,0,158,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f182.item,"M"""" Lagrenée, MM"
M001016,L1912-00872,place,Bonnard,BONNARD,property_owner,L1912-00384,resolved_fuzzy,1,158,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f182.item,"MM. Bonnard, Licari, 11"
M001017,L1912-00872,place,Licari,LICARI,property_owner,,unmatched,0,158,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f182.item,"MM. Bonnard, Licari, 11"
M001018,L1912-00875,place,Donégani,DONEGANI,property_owner,,unmatched,0,158,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f182.item,M. Donégani
M001019,L1912-00876,place,Alcools,ALCOOLS,property_owner,,unmatched,0,159,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f183.item,Société des Tartres et Alcools
M001020,L1912-00877,place,Djebel-Charra Mining Compagny Limited,DJEBEL CHARRA MINING COMPAGNY LIMITED,property_owner,,unmatched,0,159,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f183.item,Djebel-Charra Mining Compagny Limited
M001021,L1912-00881,place,Arragon,ARRAGON,property_owner,L1912-00130,resolved,1,159,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f183.item,"MM. Arragon, Astier, colas, Dubos, d'Espaigne (112 hect"
M001022,L1912-00881,place,Astier,ASTIER,property_owner,,unmatched,0,159,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f183.item,"MM. Arragon, Astier, colas, Dubos, d'Espaigne (112 hect"
M001023,L1912-00881,place,Dubos,DUBOS,property_owner,L1912-00957,resolved,1,159,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f183.item,"MM. Arragon, Astier, colas, Dubos, d'Espaigne (112 hect"
M001024,L1912-00883,place,Montgolfier,MONTGOLFIER,property_owner,,unmatched,0,159,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f183.item,"M. de Montgolfier, 17, rue de Berri, Paris"
M001025,L1912-00883,place,Paris,PARIS,property_owner,,unmatched,0,159,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f183.item,"M. de Montgolfier, 17, rue de Berri, Paris"
M001026,L1912-00884,place,Bruxelles,BRUXELLES,property_owner,,unmatched,0,159,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f183.item,"Compagnie Royale Asturienne des-Mines, rue Royale, 152, Bruxelles, Repr"
M001027,L1912-00884,place,Repr,REPR,property_owner,,unmatched,0,159,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f183.item,"Compagnie Royale Asturienne des-Mines, rue Royale, 152, Bruxelles, Repr"
M001028,L1912-00885,place,SaintEtienne,SAINTETIENNE,property_owner,,unmatched,0,159,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f183.item,"Société Minière du Nord de l'Afrique, 25, rue Claude-Delaroie, SaintEtienne (Loire)"
M001029,L1912-00886,place,Attilo Pès,ATTILO PES,property_owner,,unmatched,0,159,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f183.item,"M. Attilo Pès, au Bardo, près de Tunis"
M001030,L1912-00894,place,Dubois,DUBOIS,property_owner,L1912-00957,resolved_fuzzy,1,159,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f183.item,"M. Dubois de Leslang, Bougival (Seine)"
M001031,L1912-00894,place,Bougival,BOUGIVAL,property_owner,,unmatched,0,159,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f183.item,"M. Dubois de Leslang, Bougival (Seine)"
M001032,L1912-00899,place,Vwanau'd Sons,VWANAU D SONS,property_owner,,unmatched,0,160,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f184.item,"MM. Vwanau'd Sons, Swansea"
M001033,L1912-00899,place,Swansea,SWANSEA,property_owner,,unmatched,0,160,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f184.item,"MM. Vwanau'd Sons, Swansea"
M001034,L1912-00901,place,Jousse,JOUSSE,property_owner,,unmatched,0,160,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f184.item,"MM. Jousse, Martin, le marquis' de Certaines (2"
M001035,L1912-00901,place,Martin,MARTIN,property_owner,,ambiguous,2,160,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f184.item,"MM. Jousse, Martin, le marquis' de Certaines (2"
M001036,L1912-00935,place,Machwitz,MACHWITZ,property_owner,L1912-01658,resolved,1,163,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f187.item,"MM. Machwitz, Costa, Bogo"
M001037,L1912-00935,place,Costa,COSTA,property_owner,,unmatched,0,163,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f187.item,"MM. Machwitz, Costa, Bogo"
M001038,L1912-00935,place,Bogo,BOGO,property_owner,,unmatched,0,163,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f187.item,"MM. Machwitz, Costa, Bogo"
M001039,L1912-00958,place,Barcelona,BARCELONA,property_owner,,unmatched,0,166,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f190.item,"MM. Barcelona, Buhagiar, Jouffray"
M001040,L1912-00958,place,Buhagiar,BUHAGIAR,property_owner,,unmatched,0,166,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f190.item,"MM. Barcelona, Buhagiar, Jouffray"
M001041,L1912-00958,place,Jouffray,JOUFFRAY,property_owner,,unmatched,0,166,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f190.item,"MM. Barcelona, Buhagiar, Jouffray"
M001042,L1912-00995,place,Vassel,VASSEL,property_owner,L1912-02645,resolved,1,171,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f195.item,M. Vassel
M001043,L1912-01005,place,Rosenweig,ROSENWEIG,property_owner,,unmatched,0,173,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f197.item,"MM. Rosenweig, Latil, Verdelet, Delboulbé, Bonneau, Trachat, Dechoudan"
M001044,L1912-01005,place,Latil,LATIL,property_owner,,unmatched,0,173,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f197.item,"MM. Rosenweig, Latil, Verdelet, Delboulbé, Bonneau, Trachat, Dechoudan"
M001045,L1912-01005,place,Verdelet,VERDELET,property_owner,L1912-02650,resolved,1,173,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f197.item,"MM. Rosenweig, Latil, Verdelet, Delboulbé, Bonneau, Trachat, Dechoudan"
M001046,L1912-01005,place,Delboulbé,DELBOULBE,property_owner,,unmatched,0,173,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f197.item,"MM. Rosenweig, Latil, Verdelet, Delboulbé, Bonneau, Trachat, Dechoudan"
M001047,L1912-01005,place,Bonneau,BONNEAU,property_owner,,unmatched,0,173,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f197.item,"MM. Rosenweig, Latil, Verdelet, Delboulbé, Bonneau, Trachat, Dechoudan"
M001048,L1912-01005,place,Trachat,TRACHAT,property_owner,,unmatched,0,173,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f197.item,"MM. Rosenweig, Latil, Verdelet, Delboulbé, Bonneau, Trachat, Dechoudan"
M001049,L1912-01005,place,Dechoudan,DECHOUDAN,property_owner,,unmatched,0,173,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f197.item,"MM. Rosenweig, Latil, Verdelet, Delboulbé, Bonneau, Trachat, Dechoudan"
M001050,L1912-01006,place,Despéroux,DESPEROUX,property_owner,,unmatched,0,173,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f197.item,"MM. Despéroux, Bidali, etc"
M001051,L1912-01006,place,Bidali,BIDALI,property_owner,,unmatched,0,173,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f197.item,"MM. Despéroux, Bidali, etc"
M001052,L1912-01017,place,Gramont,GRAMONT,property_owner,,unmatched,0,174,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f198.item,M. Gramont
M001053,L1912-01041,place,Robert,ROBERT,property_owner,L1912-02191,resolved,1,176,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f200.item,"MM. Robert, Julien, Vernay, capitaine Gondoun, di Codon, Rivière,Ménard, Girard, etc"
M001054,L1912-01041,place,Julien,JULIEN,property_owner,L1912-01481,resolved,1,176,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f200.item,"MM. Robert, Julien, Vernay, capitaine Gondoun, di Codon, Rivière,Ménard, Girard, etc"
M001055,L1912-01041,place,Vernay,VERNAY,property_owner,,unmatched,0,176,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f200.item,"MM. Robert, Julien, Vernay, capitaine Gondoun, di Codon, Rivière,Ménard, Girard, etc"
M001056,L1912-01041,place,Gondoun,GONDOUN,property_owner,,unmatched,0,176,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f200.item,"MM. Robert, Julien, Vernay, capitaine Gondoun, di Codon, Rivière,Ménard, Girard, etc"
M001057,L1912-01041,place,Rivière,RIVIERE,property_owner,,unmatched,0,176,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f200.item,"MM. Robert, Julien, Vernay, capitaine Gondoun, di Codon, Rivière,Ménard, Girard, etc"
M001058,L1912-01041,place,Ménard,MENARD,property_owner,,unmatched,0,176,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f200.item,"MM. Robert, Julien, Vernay, capitaine Gondoun, di Codon, Rivière,Ménard, Girard, etc"
M001059,L1912-01041,place,Girard,GIRARD,property_owner,L1912-01273,resolved,1,176,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f200.item,"MM. Robert, Julien, Vernay, capitaine Gondoun, di Codon, Rivière,Ménard, Girard, etc"
M001060,L1912-01047,place,Gaiser,GAISER,property_owner,,unmatched,0,176,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f200.item,"MM. Gaiser, Borrion, Jullien"
M001061,L1912-01047,place,Borrion,BORRION,property_owner,,unmatched,0,176,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f200.item,"MM. Gaiser, Borrion, Jullien"
M001062,L1912-01047,place,Jullien,JULLIEN,property_owner,,ambiguous_fuzzy,2,176,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f200.item,"MM. Gaiser, Borrion, Jullien"
M001063,L1912-01048,place,Villeneuve,VILLENEUVE,property_owner,,unmatched,0,176,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f200.item,M. de Villeneuve
M001064,L1912-01053,place,Walker,WALKER,property_owner,,unmatched,0,177,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f201.item,"MM. Walker, Debono, Awocato, Gily, etc"
M001065,L1912-01053,place,Debono,DEBONO,property_owner,L1912-00795,resolved_fuzzy,1,177,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f201.item,"MM. Walker, Debono, Awocato, Gily, etc"
M001066,L1912-01053,place,Awocato,AWOCATO,property_owner,,unmatched,0,177,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f201.item,"MM. Walker, Debono, Awocato, Gily, etc"
M001067,L1912-01053,place,Gily,GILY,property_owner,,unmatched,0,177,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f201.item,"MM. Walker, Debono, Awocato, Gily, etc"
M001068,L1912-01068,place,Pestouri,PESTOURI,property_owner,,unmatched,0,177,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f201.item,"MM. Pestouri, Goueyttant, etc"
