entry_id,person,order,order_country,grade,position,context
L1912-01637,LOIR,palmes_academiques,France,officier,54,"ien) (le D'), 14 déc. 1862, Paris, off. de l'Instruction publique, off"
L1912-01637,LOIR,merite_agricole,France,officier,84,"ris, off. de l'Instruction publique, off. du Mérite agricole, comm. du"
L1912-01637,LOIR,nichan_iftikhar,Tunisia,commandeur,110,"publique, off. du Mérite agricole, comm. du Nichan-Iftikhar. 1892. ET"
L1912-01638,LOIZON,palmes_academiques,France,officier,65,"). 5 fév. 1.S41, Jaulnay (Vienne), off. de l'Instruction - publique, c"
L1912-01638,LOIZON,nichan_iftikhar,Tunisia,commandeur,98,", off. de l'Instruction - publique, comm. du Nichan-Iftikhar. Vice-pré"
L1912-01639,LORIN,palmes_academiques,France,officier,60,"2 juillet 1866, Bayonne (B.-Pyr.), off. de l'Instruction publique, com"
L1912-01639,LORIN,nichan_iftikhar,Tunisia,commandeur,92,"), off. de l'Instruction publique, comm. du -Nichan-Iftikhar, comm. de"
L1912-01640,LOTH,palmes_academiques,France,officier,62,"nov. 1866, Quimperlé (Finistère), off. de l'Instruction publique, che"
L1912-01640,LOTH,merite_agricole,France,chevalier,93,"e), off. de l'Instruction publique, chev. du Mérite agricole, comm. du"
L1912-01640,LOTH,nichan_iftikhar,Tunisia,commandeur,119,"publique, chev. du Mérite agricole, comm. du Nichan-Iftikhar, off. de"
L1912-01640,LOTH,ouissam_alaouite,Morocco,,214,"ecteur d'Académie n. c, directeur du collège Alaoui, Tunis. 1"" oct. 18"
L1912-01644,LOVY,legion_honneur,France,chevalier,59,"D'), 1864, Sainte-Marie (Doubs), chev. de la Légion d'honneur, Médecin"
L1912-01645,LUCIANI,palmes_academiques,France,officier,64,"l), 7 janv. 1867. Parlinello (Corse), off. d'Académie, off! du Nichan-"
L1912-01645,LUCIANI,nichan_iftikhar,Tunisia,officier,82,"Parlinello (Corse), off. d'Académie, off! du Nichan-Iftikhar. Pharmaci"
L1912-01647,LUMBROSO,couronne_italie,Italy,chevalier,54,"-(Achille), 6 mars 1858, Mahdia, chev. de la Couronne d'Italie, off. d"
L1912-01647,LUMBROSO,nichan_iftikhar,Tunisia,officier,81,"hdia, chev. de la Couronne d'Italie, off. du Nichan-Iftikhar. Négocian"
L1912-01649,LUMBROSO,couronne_italie,Italy,chevalier,48,"BROSO (Eugène), 1.853, Mahdia.., Chev. de la Couronne d'Italie. Indust"
L1912-01651,LURIE,ouissam_alaouite,Morocco,,319,cien instituteur à l'école annexe du collège Alaoui. Conseiller -munic
L1912-01656,MACCOTTA,palmes_academiques,France,officier,95,"ntelleria, prov. de Trapani (Italie), off. d'Académie, chev. de la Cou"
L1912-01656,MACCOTTA,couronne_italie,Italy,chevalier,117,"apani (Italie), off. d'Académie, chev. de la Couronne d'Italie. Médeci"
L1912-01657,MACHUEL,legion_honneur,France,officier,55,"ouis-Pierre), 2 juin 1848, Alger, off. de la Légion d'bdnneur, off. ÏV"
L1912-01657,MACHUEL,palmes_academiques,France,officier,87,", off. de la Légion d'bdnneur, off. ÏVL de l'Instruction publique, off"
L1912-01657,MACHUEL,merite_agricole,France,officier,117,"off. ÏVL de l'Instruction publique, off. du Mérite agricole, gr. cr."
L1912-01657,MACHUEL,nichan_iftikhar,Tunisia,officier,145,"ublique, off. du Mérite agricole, gr. cr. du Nichan-Iftikhar, comm. de"
L1912-01657,MACHUEL,isabelle_catholique,Spain,commandeur,181,". cr. du Nichan-Iftikhar, comm. de l'Ordre d'Isabelle-la-Catholique. D"
L1912-01659,MACLER,nichan_iftikhar,Tunisia,officier,79,"c), 2 août 1849, Bône (Algérie), officier dn Nichan-Iftikhar. Ingénieu"
L1912-01666,MAGUEUR,nichan_iftikhar,Tunisia,,41,"MAGUEUR (Pierre), 24 avril 1.856, oit du Nichan-fflildiar, La Bach"
L1912-01667,MAGUY,medaille_militaire,France,,51,"(J.-B.), 9 août 1854, Vy-lesLure (H.-Saôno), Médaille militaire, Mécla"
L1912-01667,MAGUY,medaille_coloniale,France,,51,"(J.-B.), 9 août 1854, Vy-lesLure (H.-Saôno), Médaille militaire, Mécla"
L1912-01667,MAGUY,nichan_iftikhar,Tunisia,officier,118,"claiille coloniale agrafe «Algérie», off. du Nichan-Iftikhar. Professe"
L1912-01675,MAIRE,palmes_academiques,France,officier,81,"67, Lalergemenl-Sainte-Marie (Doubs), off. d'Académie, off. du Nichan-"
L1912-01675,MAIRE,nichan_iftikhar,Tunisia,officier,99,"inte-Marie (Doubs), off. d'Académie, off. du Nichan-Iftikhar.' Commiss"
L1912-01681,MALET,palmes_academiques,France,officier,55,"nçois), 8 mars 1872, Graulhet (Tarn), off. d'Académie, off. du Mérite"
L1912-01681,MALET,merite_agricole,France,officier,73,"2, Graulhet (Tarn), off. d'Académie, off. du Mérite agricole, off. du"
L1912-01681,MALET,nichan_iftikhar,Tunisia,commandeur,126,"gricole, off. du Dragon de l'Annam, comm. du Nichan-Iftikhar. Directeu"
L1912-01682,MALFILATRE,nichan_iftikhar,Tunisia,officier,39,"MALFILATRE (Henri), Normandie, off. du Nichan-Iftikhar. Retraité"
L1912-01684,MALINAS,legion_honneur,France,officier,69,", 29 janv.1.84S, Lunel (Hérault), off. de la Légion d'honneur, off. de"
L1912-01684,MALINAS,palmes_academiques,France,officier,97,"ult), off. de la Légion d'honneur, off. de l'Instruction nublictue. Mé"
L1912-01684,MALINAS,nichan_iftikhar,Tunisia,grand_officier,172,"e de la campagne de Madagascar , gr. off. du Nichan - Iftikhar, Médail"
L1912-01684,MALINAS,etoile_anjouan,France (Comoros),officier,295,"rial de Sainte-Anne de Russie, officier de l'Etoile d'Anjouan. Médecin"
L1912-01684,MALINAS,medaille_militaire,France,,4184,un certain nomlire de ses camarades pour la. Médaille militaire [qui n
L1912-01687,MANISCALCO,nichan_iftikhar,Tunisia,officier,81,"Liculn, prov. de Girgenle (Sicile), off. du Nichan-Iftikhar. Entrepre"
L1912-01692,MARCHIONI,nichan_iftikhar,Tunisia,,52,"NI (Louis), 22 août' 1871, Bast(ia, ol'P, du Nichan-Iftikhar, Méd. d'a"
L1912-01695,MARINI,nichan_iftikhar,Tunisia,officier,61,"27 novembre 1961, Erlalonga (Corse), off. du Nichan-Iftikhar. Capitain"
L1912-01698,MAROT,nichan_iftikhar,Tunisia,officier,78,"ier 1857, Casleljaloux (L.-et-Gar.), off. du Nichan-Iftikhar. Commis d"
L1912-01699,MARQUET,nichan_iftikhar,Tunisia,officier,78,".I. Saint-Martin-d'Eslreaux (Loire), off. du Nichan-Iftikhar. Directeu"
L1912-01699,MARQUET,ouissam_alaouite,Morocco,,369,"SS' : Instituteur en France, puis au collège Alaoui. 'Instituteur-rece"
L1912-01701,MARSAL,nichan_iftikhar,Tunisia,officier,47,"RSAL (Henri), 27 avril 1.872, Paris, off. du Nichan-Iftikhar. Oléicult"
L1912-01703,MARTIN,palmes_academiques,France,officier,79,"uvelerre-la-Lémance (L.-et-Gar.),. off. de l'Instruction publique, che"
L1912-01703,MARTIN,merite_agricole,France,chevalier,110,"),. off. de l'Instruction publique, chev. du Mérite agricole, oïl. cm"
L1912-01703,MARTIN,ouissam_alaouite,Morocco,,434,"ours d'histoire et de littérature au collège Alaoui (école normale), 1"
L1912-01705,MARTINEAU,nichan_iftikhar,Tunisia,officier,92,", 1.4 déc. 1861, Le Mans (Sa.rlhe), off du ' Nichan-Iftikhar. Anc. jug"
L1912-01707,MARZAG,palmes_academiques,France,officier,64,"l), 23 août 1877, Bordeaux (Gironde), off. d'Académie, off. du Nichan-"
L1912-01707,MARZAG,nichan_iftikhar,Tunisia,officier,82,"Bordeaux (Gironde), off. d'Académie, off. du Nichan-IIlikhar, Mention"
L1912-01710,MASSÉ,palmes_academiques,France,officier,61,"el), S juillet 1872, Bordeaux, officier de l'Instruction publique, che"
L1912-01710,MASSÉ,merite_agricole,France,chevalier,96,"cier de l'Instruction publique, chevalier du Mérite agricole, officier"
L1912-01710,MASSÉ,nichan_iftikhar,Tunisia,officier,136,"r du Mérite agricole, officier de l'ordre du Nichan-Iftikhar. Médaille"
L1912-01711,MASSÉ,palmes_academiques,France,officier,57,"), 14 août 1865, Bédarieux (Hérault), off. d'Académie. Juge au Tribuna"
L1912-01712,MASSELOT,palmes_academiques,France,,72,"Henri). 24 mai 1867. Bougie (Algérie). oîL d'Académie, off. du Nichan-"
L1912-01712,MASSELOT,nichan_iftikhar,Tunisia,officier,90,"7. Bougie (Algérie). oîL d'Académie, off. du Nichan-Iftikhar. Contrôle"
L1912-01717,MATHIEU,nichan_iftikhar,Tunisia,officier,66,"septemb. 1868, I-ladoV (Vosges), officier du Nichan-Iftikhar. Directeu"
L1912-01717,MATHIEU,ouissam_alaouite,Morocco,,383,"à Bizerte; instituteur à Djemmal, au collège Alaoui, à Enfidavijle et"
L1912-01718,MATHIEU,nichan_iftikhar,Tunisia,commandeur,48,"HIEU (Gustave), 2 mai 1842, Le Puy, comm. du Nichan-Iftikhar. Procureu"
L1912-01720,MATTEI,palmes_academiques,France,officier,52,"(Aétius), 6 fév. 1.861, Sfax Tunisie, off. d'Académie, Médaille coloni"
L1912-01720,MATTEI,medaille_coloniale,France,officier,62,"6 fév. 1.861, Sfax Tunisie, off. d'Académie, Médaille coloniale (Tunis"
L1912-01720,MATTEI,nichan_iftikhar,Tunisia,commandeur,101,"émie, Médaille coloniale (Tunisie), comm. du Nichan-Iftikhar. Entrepos"
L1912-01721,MATTÉI,nichan_iftikhar,Tunisia,chevalier,57,"r), 6 mai 1860, île Rousse (Corso), chev. du Nichan-Iftikhar. Maître d"
L1912-01722,MATTEI,palmes_academiques,France,officier,52,"(Paul), 3 mars 1854, Coggin. (Corse), off. d'Académie. Directeur pour"
L1912-01723,MATTEIS,palmes_academiques,France,officier,52,"(Albert DE), 17 juillet 1S69, Tunis, off. d'Académie,comm. du Nichan-"
L1912-01723,MATTEIS,nichan_iftikhar,Tunisia,commandeur,70,"uillet 1S69, Tunis, off. d'Académie,comm. du Nichan-Iftik h a r. Avoca"
L1912-01724,MAUBACQ,nichan_iftikhar,Tunisia,commandeur,76,"0 I juillet 1.852, Péronne (Somme), comm. du Nichan-Iftikhar. Greffier"
L1912-01726,M AURAS,merite_agricole,France,chevalier,57,"ix), 21 septembre 1.858, Marseille, chev. du Mérite agricole, off. du"
L1912-01726,M AURAS,nichan_iftikhar,Tunisia,officier,82,"Marseille, chev. du Mérite agricole, off. du Nichan-IItikhar, Médaille"
L1912-01726,M AURAS,medaille_coloniale,France,officier,99,"du Mérite agricole, off. du Nichan-IItikhar, Médaille coloniale, Algér"
L1912-01728,MAURIN,palmes_academiques,France,officier,76,", 24 février 1.870. Grenoble (Isère). Off. d'académie, commandeur du N"
L1912-01728,MAURIN,nichan_iftikhar,Tunisia,commandeur,100,"oble (Isère). Off. d'académie, commandeur du Nichan-lfliIdiar. Chef de"
L1912-01729,M A U R Y,nichan_iftikhar,Tunisia,officier,90,"1.5 fév. 1871, Le Louznc (Corrèze), off. du Nichan-Iftikhar. Agricult"
L1912-01731,MAZET,nichan_iftikhar,Tunisia,officier,78,"er 1863, Saint-Hilaire (Allier), officier du Nichan-Iftikhar. Huissier"
L1912-01732,MAZET,nichan_iftikhar,Tunisia,officier,61,"22 mars 1867, SaintHilaire (Allier), off. du Nichan-Iftikhar. Greffier"
L1912-01733,MAZIËRES,palmes_academiques,France,,73,"S août 1875, S'-Eugône, près d'Alger, oïl. d'Académie, off. du Nichan-"
L1912-01733,MAZIËRES,nichan_iftikhar,Tunisia,officier,91,"gône, près d'Alger, oïl. d'Académie, off. du Nichan-Iftikhar, chev. du"
L1912-01733,MAZIËRES,merite_agricole,France,chevalier,117,"'Académie, off. du Nichan-Iftikhar, chev. du Mérite agricole. Aaenf co"
L1912-01734,MAZOYER,legion_honneur,France,chevalier,76,"SavJgny-en-Revcr (S.-el-Loire), chev. de lu Légion d'honneur, gr. cr."
L1912-01734,MAZOYER,couronne_italie,Italy,,132,"nneur, gr. cr. du Nichanlltikhar, on. de la. Couronne d'Italie. Inspec"
L1912-01743,MÉDINA,merite_agricole,France,chevalier,67,", 31 déc. 1860, Monastir (Tunisie), chev. du Mérite agricole. Industri"
L1912-01750,MEINIER,nichan_iftikhar,Tunisia,officier,76,"1 août 1.S70, La Goulette (Tunisie), off. du Nichan-Iftikhar. Comptabl"
L1912-01758,MÉNAGE,nichan_iftikhar,Tunisia,,22,"MÉNAGE, 18*17, oll du Nichan-IffiKiiar. Entrepo"
L1912-01759,MENATTI,couronne_italie,Italy,chevalier,73,"0 oct. 1861,. Fresirio (Italie), chev. de la Couronne d'Italie, off. d"
L1912-01759,MENATTI,nichan_iftikhar,Tunisia,officier,100,"lie), chev. de la Couronne d'Italie, off. du Nichan-lflikhar. Médecin-"
L1912-01762,MENOTTI,nichan_iftikhar,Tunisia,officier,52,"(Antoine), 17 mars 1847, B.ône, officier du Nichan-Iftikhar. Syndic d"
L1912-01765,MENVIELLE,palmes_academiques,France,officier,80,"1.S72, Bagnères-de-Bigorre (H.-Pyr.), off. d'Académie, off. du Nichan-"
L1912-01765,MENVIELLE,nichan_iftikhar,Tunisia,officier,98,"-Bigorre (H.-Pyr.), off. d'Académie, off. du Nichan-Iftikhar. Médecin"
L1912-01773,MERCIER,nichan_iftikhar,Tunisia,,60,"is), 1:8 nov. 1S71, Sôtir (Algérie), oiï. du Nichan-II'likhar. Receveu"
L1912-01774,MERCIER,nichan_iftikhar,Tunisia,officier,47,"RCIER (Norbert), Avignon (Vancluse), off. du Nichan-Iftikhar, chev. de"
L1912-01774,MERCIER,etoile_noire_benin,France (Benin),chevalier,75,"ncluse), off. du Nichan-Iftikhar, chev. de l'Etoile noire tanneur à Tu"
L1912-01775,MERLIN,palmes_academiques,France,officier,65,"ce-Joseph), 13 mars 1S76, Orléans, off. de l'Instruction publique, com"
L1912-01775,MERLIN,nichan_iftikhar,Tunisia,commandeur,96,"ns, off. de l'Instruction publique, comm. du Nichan-Iftikhar. Directeu"
L1912-01790,MICHAUX,legion_honneur,France,chevalier,51,"X (Lucien), 28 juin 1868, Paris, chev. de la Légion d'honneur, off. de"
L1912-01790,MICHAUX,palmes_academiques,France,officier,79,"ris, chev. de la Légion d'honneur, off. de l'Instruction publique, che"
L1912-01790,MICHAUX,merite_agricole,France,chevalier,110,"ur, off. de l'Instruction publique, chev. du Mérite agricole et gr. of"
L1912-01790,MICHAUX,nichan_iftikhar,Tunisia,grand_officier,141,"que, chev. du Mérite agricole et gr. off. du Nichan-Iftikhar. Ingénieu"
L1912-01791,MICHAUX,nichan_iftikhar,Tunisia,officier,60,"15 fév. 1879, SaintQuentin (Aisne), off. du Nichan-Iftikhar. Commissa"
L1912-01792,MICHEL,palmes_academiques,France,officier,78,"), 24, avril 1872, Bayeux (Calvados), off. d'Académie, chev. du Mérite"
L1912-01792,MICHEL,merite_agricole,France,chevalier,97,"Bayeux (Calvados), off. d'Académie, chev. du Mérite agricole. Inspecte"
L1912-01798,MILLOUD,palmes_academiques,France,officier,62,"audius),6 mai 1870, M elle y (Ain), off.de l'inslructi on publique, of"
L1912-01799,MINANGOIN,palmes_academiques,France,officier,64,"), 23 sept. 1848, Rodez (Aveyron), off. de l'Instruction publique, com"
L1912-01799,MINANGOIN,merite_agricole,France,commandeur,95,"n), off. de l'Instruction publique, comm. du Mérite agricole, on. au î"
L1912-01800,MINCK,legion_honneur,France,chevalier,70,"ars 1871, Stockholm (Suède), chevalier de la Légion d'honneur. Proprié"
L1912-01802,MINICONI,palmes_academiques,France,,64,"nry), 27 août 1861, Ajaccio (Corse), ol'f. d'Académie, off. du Niclin."
L1912-01802,MINICONI,nichan_iftikhar,Tunisia,officier,82,", Ajaccio (Corse), ol'f. d'Académie, off. du Niclin.n-iriikh.ai-. Huis"
L1912-01806,MIRANDE,merite_agricole,France,officier,77,"déc. 1861, Giielma. (Algérie), officier clu Mérite agricole, officier"
L1912-01806,MIRANDE,nichan_iftikhar,Tunisia,officier,106,"), officier clu Mérite agricole, officier du Nichan-Iftikhar. Ancien s"
L1912-01807,MIRANDE,nichan_iftikhar,Tunisia,officier,25,"MIRANDE (Jules), off. du Nichan-Iftikhar. Receveur"
L1912-01808,MOATTI,nichan_iftikhar,Tunisia,officier,44,"MOATTI (Elie di Haï), 1865, Sousse, off. du Nichan-Iftikhar. Négocian"
L1912-01810,MOCQOERIS,merite_agricole,France,chevalier,95,"s, ol'f. de l'Instruction nubhnue. chev. clu Mérite agricole. comm. du"
L1912-01810,MOCQOERIS,nichan_iftikhar,Tunisia,commandeur,121,"nubhnue. chev. clu Mérite agricole. comm. du Nicha.n - Iftikhar, ol'f."
L1912-01810,MOCQOERIS,etoile_anjouan,France (Comoros),commandeur,152,"ole. comm. du Nicha.n - Iftikhar, ol'f. de l'Etoile d'Anjouun. Ingénie"
L1912-01811,MOCQUERYS,nichan_iftikhar,Tunisia,medaille,79,"Evreux (Eure), Médaille du 'Tonkin, oit. du Nichan-li'likhnr. Dentist"
L1912-01812,MODIGLIANI,nichan_iftikhar,Tunisia,,54,"I (Ôi-este), 11 oct 1.877, 'Tunis, ol'f. clu Nichan-Iftikhar. Agent ma"
L1912-01815,MOHAMED EL HADI-BEY,legion_honneur,France,grand_croix,71,"li ben Hussein ben Mahmoud), gr. croix de la Légion d'honneur et du Ni"
L1912-01815,MOHAMED EL HADI-BEY,nichan_iftikhar,Tunisia,grand_croix,94,"oud), gr. croix de la Légion d'honneur et du Nichan-Iftikhar, gr. croi"
L1912-01815,MOHAMED EL HADI-BEY,palmes_academiques,France,,165,"de l'Ahed et de l'Ordre du Sang, ol'f. de l'Instruction publique, com"
L1912-01815,MOHAMED EL HADI-BEY,merite_agricole,France,commandeur,201,"'f. de l'Instruction publique, commandeur du Mérite agricole. Bey de T"
L1912-01820,MOLCO,couronne_italie,Italy,chevalier,64,"'), Tunis, off. d'A- J endémie, chev. de la. Couronne d'Italie, rue de"
L1912-01821,MOLINARI,nichan_iftikhar,Tunisia,officier,39,"MOLINARI (César). Corse, 1852, off. du Nichan-Iftikhar. Receveur"
L1912-01822,MOLINARI,nichan_iftikhar,Tunisia,officier,79,"il 1S59, Sarlône (Corse), Méd. mil., off. du Nichan-Iftikhar. Chef de"
L1912-01823,MOLINIER,nichan_iftikhar,Tunisia,officier,97,"ar La. Salvetat-Peyraies (Aveyron), off. clu Nichan-Iftikhar. Curé à,"
L1912-01825,MONCHICOURT,palmes_academiques,France,officier,57,"(Charles-Félix), 17 déc. 1873, Paris, off. d'Académie, chev. du Mérite"
L1912-01825,MONCHICOURT,merite_agricole,France,chevalier,76,"déc. 1873, Paris, off. d'Académie, chev. du Mérite agricole, Médaille"
L1912-01825,MONCHICOURT,nichan_iftikhar,Tunisia,officier,131,"icole, Médaille d'honneur en argent, off. du Nichan-Iftikhar. Contrôle"
L1912-01828,MONTEFIORE,nichan_iftikhar,Tunisia,officier,59,"cien) (le D'), 14 juin 1881, Tunis, off. clu Nichan-Iftikhar. Médecin-"
L1912-01830,MONTIGNANT,medaille_coloniale,France,,57,"G eorfies-Marie-Joseph), 9 août 1866, Paris, Médaille coloniale agrafe"
L1912-01830,MONTIGNANT,medaille_militaire,France,medaille,98,"is, Médaille coloniale agrafe «Haut-Laos», ..médaille militaire dû Cam"
L1912-01836,MORELLI,nichan_iftikhar,Tunisia,officier,40,"MORELLI (Joseph), 30 mars 1863, off. du Nichan-Iftikhar. Buralist"
L1912-01837,MORENO,couronne_italie,Italy,officier,51,"(Raffaelo), 25 déc. 1844, Tunis, off. de la Couronne d'Italie. Banqui"
L1912-01838,MORENO,nichan_iftikhar,Tunisia,officier,36,"MORENO (Ugo), 7 sept. 1875, off. du Nichan-Iftikhar, chev. de"
L1912-01838,MORENO,couronne_italie,Italy,chevalier,65,". 1875, off. du Nichan-Iftikhar, chev. de la Couronne d'Italie. Avocat"
L1912-01839,MORIN,legion_honneur,France,chevalier,62,"10 déc. 1856, Chambôry (Savoie), chev. de la Légion d'honneur, Médaill"
L1912-01839,MORIN,medaille_militaire,France,chevalier,80,"bôry (Savoie), chev. de la Légion d'honneur, Médaille militaire, Médai"
L1912-01839,MORIN,medaille_coloniale,France,chevalier,80,"bôry (Savoie), chev. de la Légion d'honneur, Médaille militaire, Médai"
L1912-01839,MORIN,nichan_iftikhar,Tunisia,officier,127,"daille militaire, Médaille coloniale,off. du Nichan-Iftikhar. Commis d"
L1912-01841,MORIZOT,nichan_iftikhar,Tunisia,commandeur,73,"rs 1SGS, Châteaurenard (B.-du-Rh.), comm. du Nichan-Iftikhar. Asricult"
L1912-01844,MORPURGO,couronne_italie,Italy,chevalier,77,"éc. 1863, Livourne (Italie), chevalier de la Couronne d'Italie, offici"
L1912-01844,MORPURGO,croix_rouge,international,,702,"colaire des écoles italiennes; délégué de la Croix-Rouge italienne, no"
L1912-01849,MOUCHARD,palmes_academiques,France,officier,76,"cor), 13 déc. 1871, Elbeul (S.-Inf.), off. l'Académie, chev. du Mérite"
L1912-01849,MOUCHARD,merite_agricole,France,chevalier,95,"Elbeul (S.-Inf.), off. l'Académie, chev. du Mérite agricole. Mimii. d"
L1912-01849,MOUCHARD,nichan_iftikhar,Tunisia,chevalier,122,"cadémie, chev. du Mérite agricole. Mimii. du Nichan-IIlikhar. Directeu"
L1912-01854,MOURGNOT,palmes_academiques,France,,64,"janvier 1873, Monlaslruc (M.-Gar.), ol'f. d'Académie, comm. du Nichan"
L1912-01854,MOURGNOT,nichan_iftikhar,Tunisia,commandeur,83,"aslruc (M.-Gar.), ol'f. d'Académie, comm. du Nichan-Iftikhar. Ingénieu"
L1912-01855,MOUSSARD,palmes_academiques,France,officier,58,"rges), 26 janv. 1868. Bône (Algérie), off. d'Académie, connu, du Nicha"
