node_id,label,node_type,subtype,birth_year,n_decorations,has_portrait,entry_length_chars,page,page_url
L1912-01589,LANSARINE,place_with_entry,Tunis,,,0,622,259,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f283.item
L1912-01595,LAVERIE,place_with_entry,Tunis,,,0,245,260,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f284.item
L1912-01642,LOUKANDA,place_with_entry,Tunis,,,0,93,270,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f294.item
L1912-01643,LOUZA,place_with_entry,Sfax,,,0,101,270,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f294.item
L1912-01653,MAAMOURA,place_with_entry,Grombalia,,,0,295,272,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f296.item
L1912-01654,MABROUK,place_with_entry,,,,0,325,272,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f296.item
L1912-01655,MABTOUBA,place_with_entry,,,,0,112,272,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f296.item
L1912-01661,MADJEN-SAFI,place_with_entry,Souk-el-Arba,,,0,115,273,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f297.item
L1912-01663,MAGHRAOUA,place_with_entry,Mactar,,,0,180,273,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f297.item
L1912-01664,MAGHZEN,place_with_entry,,,,0,682,273,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f297.item
L1912-01668,MAHARÈS,place_with_entry,Sfax,,,0,391,273,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f297.item
L1912-01669,MAHBOUBINE,place_with_entry,Gabès,,,0,350,273,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f297.item
L1912-01670,MAHDIA,place_with_entry,Sousse,,,0,1434,273,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f297.item
L1912-01676,MAISON FORESTIÈRE,place_with_entry,Souk-el-Arba,,,0,162,274,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f298.item
L1912-01677,MAJEN-BEN-ABBÈS,place_with_entry,Tala,,,0,168,274,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f298.item
L1912-01678,MAJOUBA,place_with_entry,Kef,,,0,164,274,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f298.item
L1912-01679,MAKASSY,place_with_entry,Gafsa,,,0,200,274,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f298.item
L1912-01680,MAKTAR,place_with_entry,Maktar,,,0,1770,275,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f299.item
L1912-01688,MANOUBA,place_with_entry,Tunis,,,0,581,276,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f300.item
L1912-01689,MANSOUR,place_with_entry,Tunis,,,0,95,277,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f301.item
L1912-01693,MARETH,place_with_entry,Gnbès,,,0,277,277,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f301.item
L1912-01700,MARSA,place_with_entry,Tunis,,,0,796,278,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f302.item
L1912-01714,MASSICAULT,place_with_entry,Tunis,,,0,333,281,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f305.item
L1912-01715,MATEUR,place_with_entry,Bizerte,,,0,150,281,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f305.item
L1912-01716,MATEUR,place_with_entry,Bizerle,,,0,1337,281,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f305.item
L1912-01719,MATMATA,place_with_entry,,,,0,1501,282,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f306.item
L1912-01730,MAXULA-RADÉS,place_with_entry,,,,0,803,283,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f307.item
L1912-01735,MBABEK,place_with_entry,,,,0,153,284,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f308.item
L1912-01737,MECHEHED-SALAH,place_with_entry,,,,0,112,284,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f308.item
L1912-01741,MÉDENINE,place_with_entry,,,,0,579,286,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f310.item
L1912-01745,MEDJEZ-EL-BAB,place_with_entry,Béja,,,0,705,286,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f310.item
L1912-01746,MEDJEZ-EL-BAB,place_with_entry,Bé- ' ja,,,0,186,286,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f310.item
L1912-01749,MÉGRINE,place_with_entry,Tunis,,,0,230,286,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f310.item
L1912-01751,MEKNA,place_with_entry,Souk-el-Arba,,,0,101,286,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f310.item
L1912-01752,MÉLASSINE,place_with_entry,Tunis,,,0,146,286,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f310.item
L1912-01753,MELITA,place_with_entry,Sfax,,,0,117,286,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f310.item
L1912-01755,MELLITA,place_with_entry,Gabès,,,0,163,287,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f311.item
L1912-01756,MELLOUNECH,place_with_entry,Sfax,,,0,130,287,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f311.item
L1912-01760,MENCHIA,place_with_entry,,,,0,97,287,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f311.item
L1912-01761,MENNI,place_with_entry,,,,0,62,287,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f311.item
L1912-01766,MENZEL,place_with_entry,,,,0,180,287,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f311.item
L1912-01767,MENZEL-ABDERRHAMANE,place_with_entry,,,,0,405,287,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f311.item
L1912-01768,MENZEL-BOU-ZELFA,place_with_entry,Grombalia,,,0,402,287,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f311.item
L1912-01769,MENZEL-DAR-BEL-OUAR,place_with_entry,Sousse,,,0,222,287,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f311.item
L1912-01770,MENZEL-DJEMIL,place_with_entry,Bizerte,,,0,595,287,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f311.item
L1912-01771,MENZEL-KAMEL,place_with_entry,Sousse,,,0,209,288,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f312.item
L1912-01772,MENZEL-TEMIME,place_with_entry,Grombalia,,,0,351,288,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f312.item
L1912-01776,MERRAZIG,place_with_entry,,,,0,86,288,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f312.item
L1912-01777,MESDOUR,place_with_entry,Sousse,,,0,71,288,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f312.item
L1912-01779,MESSADINE,place_with_entry,,,,0,197,288,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f312.item
L1912-01780,METAMEUR,place_with_entry,,,,0,86,288,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f312.item
L1912-01781,METHOUIA,place_with_entry,Gabès,,,0,80,288,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f312.item
L1912-01782,METIR,place_with_entry,Souk-el-Arba,,,0,116,288,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f312.item
L1912-01783,METLAOUI,place_with_entry,,,,0,677,288,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f312.item
L1912-01785,METLINE,place_with_entry,Bizerte,,,0,201,289,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f313.item
L1912-01786,MEZZOUNA,place_with_entry,Sfax,,,0,163,289,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f313.item
L1912-01789,MICHAUD,place_with_entry,Bizerte,,,0,256,289,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f313.item
L1912-01793,MIDÊS,place_with_entry,Gafsa,,,0,194,289,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f313.item
L1912-01794,MIDOUN,place_with_entry,Gabès,,,0,297,289,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f313.item
L1912-01813,MOGHRANE,place_with_entry,M'unis,,,0,276,293,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f317.item
L1912-01816,MOHAMMEDIA,place_with_entry,Tunis,,,0,396,293,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f317.item
L1912-01818,MOKNINE,place_with_entry,Sousse,,,0,247,293,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f317.item
L1912-01819,MOKNINE,place_with_entry,Sousse,,,0,153,293,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f317.item
L1912-01824,MONASTIR,place_with_entry,Sousse,,,0,733,293,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f317.item
L1912-01843,MORNAGHIA,place_with_entry,,,,0,237,296,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f320.item
L1912-01848,MOUADGEN,place_with_entry,Souk-elArba,,,0,97,297,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f321.item
L1912-01853,MOUREDDINE,place_with_entry,Sousse,,,0,188,297,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f321.item
L1912-01859,Mradja,place_with_entry,,,,0,249,298,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f322.item
L1912-01861,MSAKEN,place_with_entry,,,,0,261,298,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f322.item
L1912-01866,MUNCHAR,place_with_entry,Béja,,,0,194,299,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f323.item
L1912-01879,NABEUL,place_with_entry,,,,0,1346,301,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f325.item
L1912-01883,NAS'R-ALLAH,place_with_entry,Kairouan,,,0,133,301,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f325.item
L1912-01884,NASSEN,place_with_entry,Tunis,,,0,157,301,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f325.item
L1912-01887,NECTA,place_with_entry,,,,0,99,302,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f326.item
L1912-01889,NEFTA,place_with_entry,Gafsa,,,0,625,302,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f326.item
L1912-01890,NEFZA,place_with_entry,Béja,,,0,284,302,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f326.item
L1912-01891,NEFZAOUA,place_with_entry,,,,0,1227,302,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f326.item
L1912-01894,NEMGHA,place_with_entry,Kef,,,0,87,302,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f326.item
L1912-01895,NEMLET,place_with_entry,Gafsa,,,0,146,302,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f326.item
L1912-01897,NIANOU,place_with_entry,,,,0,188,303,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f327.item
L1912-01911,NOUYDIR,place_with_entry,Souk,,,0,105,307,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f331.item
L1912-01935,OUARDENINE,place_with_entry,Sousse,,,0,354,314,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f338.item
L1912-01936,OUARTANE,place_with_entry,Kef,,,0,343,314,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f338.item
L1912-01937,Ouchtata,place_with_entry,,,,0,220,315,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f339.item
L1912-01938,OUDERNA,place_with_entry,,,,0,755,315,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f339.item
L1912-01940,OUDNA,place_with_entry,Tunis,,,0,229,315,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f339.item
L1912-01941,OUDREF,place_with_entry,Gabès,,,0,182,315,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f339.item
L1912-01943,OUED-BESBÈS,place_with_entry,,,,0,69,315,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f339.item
L1912-01944,OUED-CEDRA,place_with_entry,Souk-el-Arba,,,0,189,315,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f339.item
L1912-01946,OUED-EL-ABID,place_with_entry,Grombalia,,,0,138,315,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f339.item
L1912-01947,OUED-EL-KEBIR,place_with_entry,Souk-el-Arba,,,0,135,315,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f339.item
L1912-01948,OUED-GUERMOUL,place_with_entry,Bizerte,,,0,84,315,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f339.item
L1912-01949,OUED-KOHOL,place_with_entry,,,,0,208,315,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f339.item
L1912-01950,OUED-LAYA,place_with_entry,,,,0,144,315,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f339.item
L1912-01951,OUED-MADEN,place_with_entry,Béja,,,0,79,315,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f339.item
L1912-01952,OUED-MAHIBEUS,place_with_entry,Bizerte,,,0,96,315,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f339.item
L1912-01953,OUED-MELAH,place_with_entry,Gabès,,,0,185,315,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f339.item
L1912-01954,OUED-MELIZ,place_with_entry,Souk-el-Arba,,,0,212,315,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f339.item
L1912-01955,OUED-MILIANE,place_with_entry,,,,0,116,316,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f340.item
L1912-01956,OUED-RAMEL,place_with_entry,Tunis,,,0,150,316,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f340.item
L1912-01957,OUED-SARRATH,place_with_entry,Tala,,,0,202,316,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f340.item
L1912-01960,OUED-ZARGUA,place_with_entry,Béja,,,0,612,316,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f340.item
L1912-01961,OUED-ZÉEN,place_with_entry,Souk-el-Arba,,,0,199,316,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f340.item
L1912-01962,OUERGHAMMA,place_with_entry,,,,0,402,316,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f340.item
L1912-01964,OULAD-AOUN,place_with_entry,,,,0,269,316,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f340.item
L1912-01965,OULAD-AYÂR,place_with_entry,,,,0,187,316,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f340.item
L1912-01966,OULAD-BOU-SALEM,place_with_entry,,,,0,288,316,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f340.item
L1912-01967,OULAD-EL-KASSEM,place_with_entry,,,,0,88,316,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f340.item
L1912-01968,OULAD-MADJEB,place_with_entry,Gafsa,,,0,102,316,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f340.item
L1912-01969,OULAD-SEDIRA,place_with_entry,,,,0,161,316,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f340.item
L1912-01970,OULAD-YANEG,place_with_entry,Sfax,,,0,77,316,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f340.item
L1912-01971,OULED-BEN-ABID,place_with_entry,Souk-elArba,,,0,109,316,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f340.item
L1912-01973,OULED-GASSEM,place_with_entry,Béja,,,0,104,316,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f340.item
L1912-01975,OULED-MESKINE,place_with_entry,Souk-elArba,,,0,117,316,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f340.item
L1912-01976,OULED-SLIMAN,place_with_entry,,,,0,93,316,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f340.item
L1912-01978,OUM-DJEDDOUR,place_with_entry,Tala,,,0,80,317,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f341.item
L1912-01979,OUM-DOUIL,place_with_entry,Grombalia,,,0,218,317,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f341.item
L1912-01980,OUM-EL-KSOB,place_with_entry,Gafsa,,,0,123,317,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f341.item
L1912-01981,OUSSELTIA,place_with_entry,Kairouan,,,0,87,317,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f341.item
L1912-02011,PAVILLIER,place_with_entry,Kairouan,,,0,271,321,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f345.item
L1912-02017,PEISEY,place_with_entry,Béja,,,0,141,322,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f346.item
L1912-02040,PETIT-DJARA,place_with_entry,Gabès,,,0,123,325,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f349.item
L1912-02048,Phéniciens,place_with_entry,,,,0,342,326,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f350.item
L1912-02055,PICHON,place_with_entry,Kairouan,,,0,443,328,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f352.item
L1912-02087,PONT-DE-TRAJAN,place_with_entry,Béja,,,0,875,332,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f356.item
L1912-02088,PONT-DU-FAHS,place_with_entry,Tunis,,,0,622,332,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f356.item
L1912-02090,Population,place_with_entry,,,,0,1338,332,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f356.item
L1912-02097,PORTO-FARINA,place_with_entry,Bizerte,,,0,2089,333,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f357.item
L1912-02098,PORTO-FARINA,place_with_entry,,,,0,86,334,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f358.item
L1912-02111,PREUILLY - LÈS - MORNAG,place_with_entry,M'unis,,,0,645,335,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f359.item
L1912-02118,PROTVILLE,place_with_entry,Bizerte,,,0,302,336,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f360.item
L1912-02133,RAF-RAF,place_with_entry,Bizerte,,,0,434,339,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f363.item
L1912-02141,RAS-EL-AIOUN,place_with_entry,,,,0,109,340,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f364.item
L1912-02142,RAS-EL-DJEBEL,place_with_entry,,,,0,740,340,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f364.item
L1912-02143,RAS-ENGELAH,place_with_entry,,,,0,88,340,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f364.item
L1912-02144,RAS-ER-RADJEL,place_with_entry,Souk-el-Arba,,,0,318,340,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f364.item
L1912-02145,RAS-TABIA,place_with_entry,M'unis,,,0,136,340,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f364.item
L1912-02149,REBAHINE,place_with_entry,Béja,,,0,540,341,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f365.item
L1912-02154,REDEYEF,place_with_entry,,,,0,248,341,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f365.item
L1912-02173,REYVILLE,place_with_entry,,,,0,145,345,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f369.item
L1912-02174,RHEDIR-ES-SOLTANE,place_with_entry,M'unis,,,0,303,345,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f369.item
L1912-02183,RIHANA,place_with_entry,Kef,,,0,124,346,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f370.item
L1912-02198,ROHïA,place_with_entry,Mnclar,,,0,315,348,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f372.item
L1912-02202,ROMANI,place_with_entry,Soukel-Arba,,,0,256,349,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f373.item
L1912-02228,SADAGUIA,place_with_entry,Gafsa,,,0,100,354,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f378.item
L1912-02232,SAF-SAF,place_with_entry,Bizerle,,,0,295,354,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f378.item
L1912-02234,SAHALI,place_with_entry,Sousse,,,0,128,355,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f379.item
L1912-02236,SAHLINE ou SAHALINE,place_with_entry,,,,0,165,355,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f379.item
L1912-02237,SAIADA,place_with_entry,,,,0,238,355,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f379.item
L1912-02238,SAIDA,place_with_entry,Souk-el-Arba,,,0,114,355,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f379.item
L1912-02240,SAINT-CYPRIEN,place_with_entry,Tunis,,,0,255,355,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f379.item
L1912-02242,SAINT-GERMAIN,place_with_entry,Tunis,,,0,352,355,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f379.item
L1912-02243,SAINT-HENRI,place_with_entry,Tunis,,,0,267,355,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f379.item
L1912-02244,SAINT-MARC,place_with_entry,Béja Domaine,,,0,109,356,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f380.item
L1912-02245,SAINT-MARIN-DE-THISAR,place_with_entry,Kef,,,0,133,356,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f380.item
L1912-02247,SAINT-SERNIN,place_with_entry,Béja,,,0,1335,356,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f380.item
L1912-02249,SAKIET-EZ-ZIT,place_with_entry,Sfax,,,0,129,356,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f380.item
L1912-02250,SAKIET-SIDI-YOUSSEF,place_with_entry,,,,0,357,356,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f380.item
L1912-02256,SAKKET,place_with_entry,Gafsa,,,0,144,358,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f382.item
L1912-02262,SALINES,place_with_entry,Kef,,,0,194,358,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f382.item
L1912-02278,SBEITLA,place_with_entry,Ta,,,0,926,360,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f384.item
L1912-02279,SBIBA,place_with_entry,,,,0,425,360,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f384.item
L1912-02280,SBIKHA,place_with_entry,Kairouan,,,0,228,360,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f384.item
L1912-02288,SCHUIGGUI,place_with_entry,Tunis,,,0,299,362,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f386.item
L1912-02296,SEBALA,place_with_entry,Tunis,,,0,356,363,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f387.item
L1912-02298,SEBGUINE,place_with_entry,Tunis,,,0,184,363,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f387.item
L1912-02305,SEDJOUMI,place_with_entry,Tunis,,,0,301,364,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f388.item
L1912-02306,SEDJNANE,place_with_entry,Bizerte,,,0,99,364,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f388.item
L1912-02307,SEDOUIKEH,place_with_entry,Gabès,,,0,150,364,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f388.item
L1912-02308,SEGERMÈS,place_with_entry,,,,0,325,364,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f388.item
L1912-02313,SELLEM,place_with_entry,,,,0,118,364,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f388.item
L1912-02315,SEMBAT,place_with_entry,Gabès,,,0,74,364,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f388.item
L1912-02316,SENED,place_with_entry,,,,0,160,364,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f388.item
L1912-02317,SENED,place_with_entry,,,,0,197,364,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f388.item
L1912-02320,SEROUIA,place_with_entry,,,,0,123,365,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f389.item
L1912-02323,SERS,place_with_entry,Kef,,,0,275,365,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f389.item
L1912-02332,SFAX,place_with_entry,,,,0,9662,366,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f390.item
L1912-02341,SIDI-ABDALLAH,place_with_entry,,,,0,600,369,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f393.item
L1912-02342,SIDI- ABD - EL - AZIZ,place_with_entry,Béja,,,0,100,369,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f393.item
L1912-02343,SIDI-AHMED,place_with_entry,Bizerle,,,0,211,369,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f393.item
L1912-02344,SIDI-AHMED,place_with_entry,Béja,,,0,302,369,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f393.item
L1912-02346,SIDI-ALI-BOU-LIFA,place_with_entry,Gafsa,,,0,524,370,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f394.item
L1912-02347,SIDI-ALOUANE,place_with_entry,Sousse,,,0,101,370,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f394.item
L1912-02348,SIDI-AMEUR,place_with_entry,Béja,,,0,64,370,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f394.item
L1912-02349,SIDI-AMOR-BEN-SALEM,place_with_entry,Kef,,,0,255,370,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f394.item
L1912-02350,SIDI-AOTJN,place_with_entry,Bizerte et caïdat de Mateur,,,0,78,370,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f394.item
L1912-02351,SIDI-ATHMANE,place_with_entry,Tunis,,,0,201,370,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f394.item
L1912-02352,SIDI-AYED,place_with_entry,Béja,,,0,258,370,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f394.item
L1912-02353,SIDI-BEL-HASSEN,place_with_entry,Tunis et caïdat de la banlieue,,,0,384,370,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f394.item
L1912-02355,SIDI-BOU-ALI,place_with_entry,Sousse,,,0,255,370,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f394.item
L1912-02356,SIDI-BOU-AOUANE,place_with_entry,Souk-elArba,,,0,225,370,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f394.item
L1912-02357,SIDI-BOU-HADID,place_with_entry,,,,0,154,370,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f394.item
